코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1135010500,18,58.6,3,2005,"   deposit        building         road           dong
0  14500.0          리언하우스B   동일로239다길 5  서울특별시 노원구 상계동
1  16000.0           동일하이츠    수락산로 13-1  서울특별시 노원구 상계동
2  10000.0           내경빌라B    상계로11길 20  서울특별시 노원구 상계동
3  15000.0            영신빌라     상계로9길 16  서울특별시 노원구 상계동
4  15000.0  동성그린빌라(1097-4)  동일로239다길 16  서울특별시 노원구 상계동",15100
1135010500,25,82.62,4,2000,"   deposit    building           road           dong
0  15000.0     밀레니엄하우스  상계로35가길 18-24  서울특별시 노원구 상계동
1   9000.0        노원빌라   덕릉로130길 14-5  서울특별시 노원구 상계동
2  20000.0   (1121-14)   동일로242길 51-8  서울특별시 노원구 상계동
3  17000.0  남전훼미리타운 A동  동일로237바길 14-1  서울특별시 노원구 상계동
4  17000.0    홍진그린맨션7차     상계로35가길 19  서울특별시 노원구 상계동",16600
1135010300,12,38.18,3,2013,"   deposit  building           road           dong
0  16000.0     아트갤러리  동일로178길 29-10  서울특별시 노원구 공릉동
1  22000.0     상진빌리지      노원로1나길 15  서울특별시 노원구 공릉동
2  15000.0      퍼스티안    공릉로34길 20-8  서울특별시 노원구 공릉동
3  27000.0  퍼즐주택(공릉)     공릉로46가길 29  서울특별시 노원구 공릉동
4  26247.0  퍼즐주택(공릉)     공릉로46가길 29  서울특별시 노원구 공릉동",14831.47
1135010500,22,72.96,4,1996,"   deposit    building           road           dong
0  13000.0      현대빌라1차      상계로35길 46  서울특별시 노원구 상계동
1  17000.0  남전훼미리타운 A동  동일로237바길 14-1  서울특별시 노원구 상계동
2  10000.0        청목빌라   상계로35가길 6-10  서울특별시 노원구 상계동
3  10000.0        청목빌라   상계로35가길 6-10  서울특별시 노원구 상계동
4  15000.0        호연빌라   상계로31길 50-10  서울특별시 노원구 상계동",12170
1135010500,12,39.6,1,1986,"   deposit       building          road           dong
0   6500.0      (1116-86)   동일로242라길 38  서울특별시 노원구 상계동
1   9000.0      (1116-82)   동일로242라길 32  서울특별시 노원구 상계동
2  10000.0          천우빌라2   상계로23길 52-8  서울특별시 노원구 상계동
3   9000.0        흥안빌라 A동  덕릉로122길 9-12  서울특별시 노원구 상계동
4   9000.0  진명하이츠빌라11-23동    덕릉로134길 10  서울특별시 노원구 상계동",8361.333333
1135010300,4,12.81,2,2012,"   deposit  building           road           dong
0   6000.0  공감대House  동일로178길 29-13  서울특별시 노원구 공릉동
1   6000.0  공감대House  동일로178길 29-13  서울특별시 노원구 공릉동
2   7300.0       위드빌   동일로186길 53-4  서울특별시 노원구 공릉동
3   8000.0      하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
4   9000.0      하나캐슬     동일로178길 26  서울특별시 노원구 공릉동",6167
1135010300,13,42.22,2,2018,"   deposit building           road           dong
0  29000.0     청운명가     동일로196길 15  서울특별시 노원구 공릉동
1  22000.0    명승화운트   동일로180길 47-4  서울특별시 노원구 공릉동
2  15000.0     이안빌라     동일로180길 33  서울특별시 노원구 공릉동
3  25000.0      프로빌  동일로196길 37-10  서울특별시 노원구 공릉동
4  18300.0    허브하우스    동일로177길 5-8  서울특별시 노원구 공릉동",27239.82
1135010300,11,35.92,2,2003,"   deposit  building           road           dong
0  14000.0      두두빌라    동일로176길 5-4  서울특별시 노원구 공릉동
1  13000.0  (503-22)  동일로186길 53-24  서울특별시 노원구 공릉동
2   6000.0   (587-9)     동일로178길 49  서울특별시 노원구 공릉동
3  12000.0  (589-12)      공릉로 115-5  서울특별시 노원구 공릉동
4  13000.0      진우주택  동일로173길 36-17  서울특별시 노원구 공릉동",13125
1135010500,6,20.82,6,2012,"   deposit building         road           dong
0   6000.0   에든버러캐슬   동일로246길 46  서울특별시 노원구 상계동
1  10000.0    에스엔타워  동일로242가길 22  서울특별시 노원구 상계동
2  10000.0    에스엔타워  동일로242가길 22  서울특별시 노원구 상계동
3  10000.0    에스엔타워  동일로242가길 22  서울특별시 노원구 상계동
4  10000.0    에스엔타워  동일로242가길 22  서울특별시 노원구 상계동",6927
1135010600,18,57.92,3,1997,"   deposit       building          road           dong
0  10500.0           궁전빌라     중계로14마길 5  서울특별시 노원구 중계동
1   9000.0  동신 다가구(90-26)  중계로14바길 34-1  서울특별시 노원구 중계동
2   9000.0  동신 다가구(90-26)  중계로14바길 34-1  서울특별시 노원구 중계동
3  15000.0      부강그린빌라트B동     중계로16길 60  서울특별시 노원구 중계동
4  15000.0        양지빌라트나동     중계로10길 16  서울특별시 노원구 중계동",11560
1135010500,15,50.25,-1,1996,"   deposit        building         road           dong
0   7000.0          현대빌라2차    상계로33길 42  서울특별시 노원구 상계동
1  10000.0            내경빌라  상계로33길 52-5  서울특별시 노원구 상계동
2   6000.0  유성그린빌라(1096-5)  동일로239다길 13  서울특별시 노원구 상계동
3   8000.0            삼보빌라  동일로237다길 44  서울특별시 노원구 상계동
4   4500.0         대보빌라 3동      수락산로 64  서울특별시 노원구 상계동",8540
1135010300,16,54.17,4,2002,"   deposit     building          road           dong
0  15000.0  청화주택(404-9)      섬밭로 82-2  서울특별시 노원구 공릉동
1  13000.0     (597-16)     동일로175길 6  서울특별시 노원구 공릉동
2  13000.0     (597-16)     동일로175길 6  서울특별시 노원구 공릉동
3   4000.0      에덴빌리지C동  동일로176길 23-4  서울특별시 노원구 공릉동
4  14500.0         형진빌라    동일로196길 50  서울특별시 노원구 공릉동",13290
1135010300,10,31.99,3,2013,"   deposit building           road           dong
0  16000.0    아트갤러리  동일로178길 29-10  서울특별시 노원구 공릉동
1  15000.0     퍼스티안    공릉로34길 20-8  서울특별시 노원구 공릉동
2  14000.0    제너럴나인     동일로186길 14  서울특별시 노원구 공릉동
3   6000.0    꽃피는마을    공릉로38길 12-6  서울특별시 노원구 공릉동
4  22000.0    상진빌리지      노원로1나길 15  서울특별시 노원구 공릉동",14220
1135010500,10,31.79,3,1995,"   deposit  building          road           dong
0   5000.0      송도빌라  상계로35가길 54-7  서울특별시 노원구 상계동
1   5000.0      송원의집  동일로239길 41-7  서울특별시 노원구 상계동
2   7750.0  건영빌라 가,나  상계로9가길 49-16  서울특별시 노원구 상계동
3  11000.0      창신주택    한글비석로25길 9  서울특별시 노원구 상계동
4  11000.0      창신주택    한글비석로25길 9  서울특별시 노원구 상계동",7942.5
1135010600,18,57.93,4,2003,"   deposit    building         road           dong
0  17000.0        세한빌라    중계로8길 124  서울특별시 노원구 중계동
1  12000.0  (90-27)쉬즈빌   중계로14바길 36  서울특별시 노원구 중계동
2  20000.0      토우-미빌라  덕릉로90길 11-1  서울특별시 노원구 중계동
3  18000.0      토우-미빌라  덕릉로90길 11-1  서울특별시 노원구 중계동
4  18000.0       풍전아트빌   중계로16다길 27  서울특별시 노원구 중계동",15649
1135010500,9,30.78,-1,1993,"   deposit        building            road           dong
0   7500.0        백승빌라3,4동   동일로242라길 12-7  서울특별시 노원구 상계동
1   5500.0       백승빌라 1.2동   동일로242라길 12-5  서울특별시 노원구 상계동
2   3000.0            각광빌라  한글비석로44길 64-19  서울특별시 노원구 상계동
3   7000.0            원당빌라       상계로37길 42  서울특별시 노원구 상계동
4   6000.0  유성그린빌라(1096-5)     동일로239다길 13  서울특별시 노원구 상계동",5385
1135010300,11,36.93,3,1992,"   deposit building           road           dong
0  12000.0  우성빌라 A동     동일로198길 40  서울특별시 노원구 공릉동
1   7500.0   풍산빌라A동  동일로184길 19-13  서울특별시 노원구 공릉동
2   7500.0   풍산빌라A동  동일로184길 19-13  서울특별시 노원구 공릉동
3   7500.0   풍산빌라A동  동일로184길 19-13  서울특별시 노원구 공릉동
4  16500.0     유성빌라      공릉로 199-1  서울특별시 노원구 공릉동",11252.5
1135010500,11,37.28,1,1992,"   deposit       building          road           dong
0   9000.0        대보빌라 1동       수락산로 63  서울특별시 노원구 상계동
1   9000.0  진명하이츠빌라11-23동    덕릉로134길 10  서울특별시 노원구 상계동
2  12000.0        유성빌라 E동  한글비석로24가길 50  서울특별시 노원구 상계동
3   7000.0         조양파크빌라      상계로35길 1  서울특별시 노원구 상계동
4   8500.0           우성빌라   덕릉로124가길 18  서울특별시 노원구 상계동",8129
1135010600,20,66.7,2,2019,"   deposit     building        road           dong
0  20000.0        샬롬하우스  중계로14바길 25  서울특별시 노원구 중계동
1  10000.0  친우맨션(90-13)  중계로14사길 13  서울특별시 노원구 중계동
2  22000.0        샬롬하우스  중계로14바길 25  서울특별시 노원구 중계동
3  23000.0        샬롬하우스  중계로14바길 25  서울특별시 노원구 중계동
4  18000.0        정우파크빌  중계로16다길 42  서울특별시 노원구 중계동",20000
1135010400,5,17.27,2,2019,"   deposit  building        road           dong
0   7000.0      연해피빌  공릉로62가길 14  서울특별시 노원구 하계동
1   9000.0      연해피빌  공릉로62가길 14  서울특별시 노원구 하계동
2  13000.0  (170-45)  공릉로 324-10  서울특별시 노원구 하계동
3   8000.0       레드원  공릉로59가길 22  서울특별시 노원구 하계동
4   6000.0   1008-44  동일로236길 29  서울특별시 노원구 상계동",8175
1135010300,12,39.21,3,1993,"   deposit  building           road           dong
0   7500.0    풍산빌라A동  동일로184길 19-13  서울특별시 노원구 공릉동
1   7500.0    풍산빌라A동  동일로184길 19-13  서울특별시 노원구 공릉동
2   7500.0    풍산빌라A동  동일로184길 19-13  서울특별시 노원구 공릉동
3  16500.0      유성빌라      공릉로 199-1  서울특별시 노원구 공릉동
4  11000.0  동경맨션타운B동   공릉로42길 13-28  서울특별시 노원구 공릉동",9232.5
1135010600,16,54.4,6,2013,"   deposit           building        road           dong
0  18000.0              포레스트힐  중계로14라길 46  서울특별시 노원구 중계동
1  21000.0     한신월드타운(168-10)   덕릉로82길 63  서울특별시 노원구 중계동
2  24000.0     한신월드타운(168-10)   덕릉로82길 63  서울특별시 노원구 중계동
3  17300.0  Mean.house(75-45)  중계로14다길 55  서울특별시 노원구 중계동
4  28000.0        친우맨션(90-13)  중계로14사길 13  서울특별시 노원구 중계동",18482
1135010300,16,53.11,4,2018,"   deposit building           road           dong
0  23000.0    우공리온빌     동일로196길 28  서울특별시 노원구 공릉동
1  27000.0    상진빌리지      노원로1나길 15  서울특별시 노원구 공릉동
2  26000.0      프로빌  동일로196길 37-10  서울특별시 노원구 공릉동
3  23000.0    부영아트빌    동일로196길 9-6  서울특별시 노원구 공릉동
4  22000.0    상진빌리지      노원로1나길 15  서울특별시 노원구 공릉동",23738
1135010300,16,54,3,2004,"   deposit     building           road           dong
0   6500.0     (415-68)   공릉로39길 18-12  서울특별시 노원구 공릉동
1  14000.0         서울빌라  동일로182길 37-11  서울특별시 노원구 공릉동
2  17000.0     (571-39)   동일로179길 36-6  서울특별시 노원구 공릉동
3  15000.0  청화주택(404-9)       섬밭로 82-2  서울특별시 노원구 공릉동
4  14000.0           신성     동일로175길 30  서울특별시 노원구 공릉동",14005
1135010300,24,80.53,1,1978,"   deposit  building           road           dong
0  20000.0    대림연립3동  동일로176길 39-11  서울특별시 노원구 공릉동
1  15000.0   양지빌라 나동  동일로196길 27-10  서울특별시 노원구 공릉동
2  17000.0   양지빌라 나동  동일로196길 27-10  서울특별시 노원구 공릉동
3  19000.0      현대주택     동일로179길 13  서울특별시 노원구 공릉동
4   9000.0  (472-39)       석계로1길 76  서울특별시 노원구 월계동",19278.33333
1135010500,12,39.51,1,1993,"   deposit building        road           dong
0   7000.0   조양파크빌라    상계로35길 1  서울특별시 노원구 상계동
1   6000.0     희망빌라   상계로17길 18  서울특별시 노원구 상계동
2   7000.0   수정빌라B동  덕릉로130길 12  서울특별시 노원구 상계동
3   6500.0     태양빌라  덕릉로131길 25  서울특별시 노원구 상계동
4   6500.0     태양빌라  덕릉로131길 25  서울특별시 노원구 상계동",7616.5
1135010200,16,51.66,2,2007,"   deposit   building           road           dong
0  13000.0      허니하우스   월계로44가길 51-9  서울특별시 노원구 월계동
1  12000.0      성도아트빌      월계로44길 45  서울특별시 노원구 월계동
2  19500.0      현대아트빌     공릉로46가길 11  서울특별시 노원구 공릉동
3  15000.0       서울빌라  동일로182길 37-11  서울특별시 노원구 공릉동
4   5000.0  (107-118)  화랑로51가길 21-11  서울특별시 노원구 공릉동",12277
1135010300,15,50,1,1986,"   deposit  building         road           dong
0  15000.0  (499-46)   동일로186길 13  서울특별시 노원구 공릉동
1  10500.0    동우빌라A동   공릉로 184-16  서울특별시 노원구 공릉동
2  13000.0     한아름빌라    동일로182길 9  서울특별시 노원구 공릉동
3  13000.0      노원빌라  동일로192다길 31  서울특별시 노원구 공릉동
4  14000.0      원풍빌라   동일로179길 32  서울특별시 노원구 공릉동",13933
1135010300,12,39.95,-1,1994,"   deposit   building         road           dong
0   6000.0       동아빌라       섬밭로 62  서울특별시 노원구 공릉동
1   6000.0       노원빌라  동일로192다길 31  서울특별시 노원구 공릉동
2   6000.0  진흥하이츠빌라B동    공릉로20길 18  서울특별시 노원구 공릉동
3   5000.0    (566-1)   동일로182길 18  서울특별시 노원구 공릉동
4   7000.0        미르빌   화랑로 415-10  서울특별시 노원구 공릉동",6765
1135010300,9,29.93,5,2012,"   deposit  building           road           dong
0  13000.0  (585-20)   동일로178길 29-4  서울특별시 노원구 공릉동
1  17000.0      팰리스가      공릉로 104-9  서울특별시 노원구 공릉동
2  10000.0     아트갤러리  동일로178길 29-10  서울특별시 노원구 공릉동
3  12000.0      온누리빌     화랑로 425-17  서울특별시 노원구 공릉동
4   7000.0   441-135     공릉로 191-14  서울특별시 노원구 공릉동",13422
1135010200,15,48.69,3,1998,"   deposit      building          road           dong
0  10000.0  현대빌라(472-31)       광운로 4-5  서울특별시 노원구 월계동
1   9000.0          영시티빌     월계로44길 66  서울특별시 노원구 월계동
2   6000.0           하나빌  월계로44가길 51-7  서울특별시 노원구 월계동
3  16000.0       임오하이츠빌라    광운로19가길 13  서울특별시 노원구 월계동
4   6000.0           하나빌  월계로44가길 51-7  서울특별시 노원구 월계동",9850
1135010300,5,16.5,2,2012,"   deposit building           road           dong
0   8000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
1   9000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
2   8000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
3   7500.0     베네씨아  동일로173길 36-15  서울특별시 노원구 공릉동
4   9000.0     준하우스      공릉로32길 39  서울특별시 노원구 공릉동",7543.97619
1135010400,12,38.47,4,1996,"   deposit  building          road           dong
0   8000.0      유성빌라  공릉로58마길 45-7  서울특별시 노원구 하계동
1   9000.0      유성빌라  공릉로58마길 45-7  서울특별시 노원구 하계동
2   9000.0   보람빌라13차    덕릉로130길 29  서울특별시 노원구 상계동
3   7000.0  홍진그린빌라8차     상계로35길 40  서울특별시 노원구 상계동
4   7000.0  홍진그린빌라8차     상계로35길 40  서울특별시 노원구 상계동",8436.5
1135010300,9,31.39,1,1987,"   deposit  building        road           dong
0  10000.0      경춘빌라      노원로 41  서울특별시 노원구 공릉동
1   9000.0      경춘빌라      노원로 41  서울특별시 노원구 공릉동
2   7500.0  (270-49)    노원로1다길 9  서울특별시 노원구 공릉동
3  12000.0   우성빌라 A동  동일로198길 40  서울특별시 노원구 공릉동
4  13000.0     한아름빌라   동일로182길 9  서울특별시 노원구 공릉동",9357.5
1135010300,18,58.93,3,1993,"   deposit building           road           dong
0  18000.0    개나리빌라     동일로196길 26  서울특별시 노원구 공릉동
1  16500.0     유성빌라      공릉로 199-1  서울특별시 노원구 공릉동
2  13000.0     노원빌라    동일로192다길 31  서울특별시 노원구 공릉동
3  15000.0     성우빌라  동일로186길 77-15  서울특별시 노원구 공릉동
4   6000.0      하나빌   월계로44가길 51-7  서울특별시 노원구 월계동",14870
1135010600,13,44.24,1,2002,"   deposit building         road           dong
0  10000.0  신성빌리지3차   중계로14다길 39  서울특별시 노원구 중계동
1  10000.0  신성빌리지3차   중계로14다길 39  서울특별시 노원구 중계동
2  15500.0       한솔  중계로16길 40-1  서울특별시 노원구 중계동
3  16700.0       한솔  중계로16길 40-1  서울특별시 노원구 중계동
4   8000.0  신성빌리지3차   중계로14다길 39  서울특별시 노원구 중계동",12907.5
1135010500,11,36.31,4,2014,"   deposit  building           road           dong
0   6500.0    164-13   한글비석로24가길 64  서울특별시 노원구 상계동
1  13000.0    보경스마트빌  덕릉로124길 27-11  서울특별시 노원구 상계동
2  10000.0     동신라메르      상계로12길 76  서울특별시 노원구 상계동
3  13000.0  (349-15)    상계로7길 15-23  서울특별시 노원구 상계동
4  11000.0     소망아트빌  한글비석로44길 45-7  서울특별시 노원구 상계동",12838
1135010500,12,38.32,4,1992,"   deposit building          road           dong
0   6000.0     불암빌라    덕릉로126라길 8  서울특별시 노원구 상계동
1   6000.0     불암빌라    덕릉로126라길 8  서울특별시 노원구 상계동
2  12000.0  유성빌라 B동  한글비석로24가길 49  서울특별시 노원구 상계동
3   5000.0     골드빌라   덕릉로126나길 48  서울특별시 노원구 상계동
4   9000.0  보람빌라13차    덕릉로130길 29  서울특별시 노원구 상계동",7739
1135010300,5,15.19,2,2013,"   deposit building           road           dong
0   9000.0     준하우스      공릉로32길 39  서울특별시 노원구 공릉동
1   8000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
2   9000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
3   8000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
4   5500.0     상현H빌  동일로176길 19-13  서울특별시 노원구 공릉동",8854.333333
1135010300,5,15.17,5,2012,"   deposit building           road           dong
0   8500.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
1   9000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
2   7500.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
3   7500.0     베네씨아  동일로173길 36-15  서울특별시 노원구 공릉동
4  12000.0     온누리빌     화랑로 425-17  서울특별시 노원구 공릉동",8403.333333
1135010200,6,20.63,4,2003,"   deposit  building           road           dong
0   9000.0     한솔리치빌  월계로44가길 37-30  서울특별시 노원구 월계동
1  10000.0    382-25     광운로15길 8-6  서울특별시 노원구 월계동
2   8000.0  (270-56)       노원로1라길 2  서울특별시 노원구 공릉동
3  10000.0      하나빌라      광운로15길 42  서울특별시 노원구 월계동
4   7000.0      스마일룸     동일로179길 36  서울특별시 노원구 공릉동",7438
1135010500,24,78.03,2,1997,"   deposit       building           road           dong
0  16000.0  한성빌라(1048-74)  동일로239길 41-13  서울특별시 노원구 상계동
1  14000.0           신양빌라       상계로33길 8  서울특별시 노원구 상계동
2  17000.0       홍진그린맨션7차     상계로35가길 19  서울특별시 노원구 상계동
3  11500.0           강원빌라     상계로35가길 10  서울특별시 노원구 상계동
4  14000.0        (61-10)  덕릉로127길 10-15  서울특별시 노원구 상계동",15500
1135010300,5,16.5,2,2011,"   deposit building           road           dong
0   7500.0     베네씨아  동일로173길 36-15  서울특별시 노원구 공릉동
1   8000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
2   9000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동
3   7000.0     수정아트   동일로174길 9-60  서울특별시 노원구 공릉동
4   8000.0     하나캐슬     동일로178길 26  서울특별시 노원구 공릉동",7391.333333
1135010200,17,55.01,2,2004,"   deposit      building           road           dong
0  13000.0         허니하우스   월계로44가길 51-9  서울특별시 노원구 월계동
1  12000.0         성도아트빌      월계로44길 45  서울특별시 노원구 월계동
2  15000.0          서울빌라  동일로182길 37-11  서울특별시 노원구 공릉동
3  19500.0         현대아트빌     공릉로46가길 11  서울특별시 노원구 공릉동
4  10000.0  현대빌라(472-31)        광운로 4-5  서울특별시 노원구 월계동",12654
1135010500,12,38.36,1,1991,"   deposit       building          road           dong
0   9000.0  진명하이츠빌라11-23동    덕릉로134길 10  서울특별시 노원구 상계동
1   9000.0        대보빌라 1동       수락산로 63  서울특별시 노원구 상계동
2  12000.0        유성빌라 E동  한글비석로24가길 50  서울특별시 노원구 상계동
3   8500.0           우성빌라   덕릉로124가길 18  서울특별시 노원구 상계동
4  10000.0          천우빌라2   상계로23길 52-8  서울특별시 노원구 상계동",8457
1135010300,7,22.6,7,2019,"   deposit      building        road           dong
0  17000.0         두보팰리스    동일로 1037  서울특별시 노원구 공릉동
1  17000.0         두보팰리스    동일로 1037  서울특별시 노원구 공릉동
2  17000.0  청우컨스빌(684-4)  화랑로 415-19  서울특별시 노원구 공릉동
3  17000.0         두보팰리스    동일로 1037  서울특별시 노원구 공릉동
4   9000.0         649-9   공릉로26길 42  서울특별시 노원구 공릉동",17000
1135010500,11,37.89,2,2016,"   deposit        building         road           dong
0   9500.0  대성하이빌(456-138)   한글비석로50길 7  서울특별시 노원구 상계동
1  31000.0        상계동힐탑하우스    노원로 483-7  서울특별시 노원구 상계동
2  15000.0           새울센스빌  한글비석로37길 30  서울특별시 노원구 상계동
3  17000.0       (1116-64)  동일로242라길 20  서울특별시 노원구 상계동
4  20000.0           새울센스빌  한글비석로37길 30  서울특별시 노원구 상계동",12952
1135010300,15,51,3,2002,"   deposit     building           road           dong
0  14000.0         서울빌라  동일로182길 37-11  서울특별시 노원구 공릉동
1   6500.0     (415-68)   공릉로39길 18-12  서울특별시 노원구 공릉동
2  15000.0  청화주택(404-9)       섬밭로 82-2  서울특별시 노원구 공릉동
3  17000.0     (571-39)   동일로179길 36-6  서울특별시 노원구 공릉동
4  14000.0           신성     동일로175길 30  서울특별시 노원구 공릉동",12255
1135010200,5,16.83,2,2002,"   deposit     building         road           dong
0   8000.0        더보아트빌  광운로15길 8-13  서울특별시 노원구 월계동
1   6000.0         스마일룸   동일로179길 36  서울특별시 노원구 공릉동
2   5500.0  준파크빌2차(호분할)    광운로12길 28  서울특별시 노원구 월계동
3  12000.0        성도아트빌    월계로44길 45  서울특별시 노원구 월계동
4   5000.0      (587-9)   동일로178길 49  서울특별시 노원구 공릉동",6836.666667
1135010300,14,45.11,6,2015,"   deposit      building           road           dong
0  12000.0          마운트빌  동일로182길 57-14  서울특별시 노원구 공릉동
1  15500.0  네모하우스(597-9)     동일로 1009-7  서울특별시 노원구 공릉동
2  22500.0       (586-1)   동일로180길 48-6  서울특별시 노원구 공릉동
3  23000.0         우공리온빌     동일로196길 28  서울특별시 노원구 공릉동
4  25000.0        피스풀하우스  공릉로58나길 14-38  서울특별시 노원구 하계동",21640
1135010600,23,75.38,3,2019,"   deposit     building        road           dong
0  23000.0        샬롬하우스  중계로14바길 25  서울특별시 노원구 중계동
1  22000.0        샬롬하우스  중계로14바길 25  서울특별시 노원구 중계동
2  20000.0        샬롬하우스  중계로14바길 25  서울특별시 노원구 중계동
3  10000.0  친우맨션(90-13)  중계로14사길 13  서울특별시 노원구 중계동
4  17000.0        샬롬하우스  중계로14바길 25  서울특별시 노원구 중계동",22410
1135010500,9,29.61,2,1992,"   deposit  building           road           dong
0  11900.0   유성빌라 D동   한글비석로24가길 50  서울특별시 노원구 상계동
1   5000.0      예림빌라   동일로242길 75-7  서울특별시 노원구 상계동
2   9500.0  (135-79)    한글비석로46길 42  서울특별시 노원구 상계동
3   9500.0  (135-79)    한글비석로46길 42  서울특별시 노원구 상계동
4  11000.0  백승빌라5,6동  동일로242라길 12-9  서울특별시 노원구 상계동",7605
1135010500,16,53.73,2,1992,"   deposit building            road           dong
0  16000.0   보람아트맨션     한글비석로49길 46  서울특별시 노원구 상계동
1  11000.0    신한신 6  한글비석로44길 27-19  서울특별시 노원구 상계동
2  10000.0     신한빌라      상계로35가길 13  서울특별시 노원구 상계동
3   6500.0     양지빌라      덕릉로137길 12  서울특별시 노원구 상계동
4   9000.0   신성파크빌라      상계로35가길 40  서울특별시 노원구 상계동",12070
1135010500,16,52.76,1,1993,"   deposit      building           road           dong
0  10000.0       타워그린빌라B      상계로35길 41  서울특별시 노원구 상계동
1   7000.0  (52-40, -41)  덕릉로127길 10-30  서울특별시 노원구 상계동
2   9000.0          연희빌라      상계로31길 10  서울특별시 노원구 상계동
3  10000.0        진명그린빌라      상계로33길 17  서울특별시 노원구 상계동
4   8500.0          신우빌라    덕릉로126나길 31  서울특별시 노원구 상계동",11525
1135010500,18,58.32,4,2002,"   deposit      building          road           dong
0  13000.0         진주아트빌      상계로33길 7  서울특별시 노원구 상계동
1  12000.0       형제아트빌A동     상계로35길 10  서울특별시 노원구 상계동
2  15000.0  상계빌라(1087-8)    동일로237길 80  서울특별시 노원구 상계동
3   7500.0         창성빌리지  덕릉로130길 31-2  서울특별시 노원구 상계동
4  17000.0           대한빌    동일로237길 40  서울특별시 노원구 상계동",13681
1135010300,9,29.88,4,2017,"   deposit      building           road           dong
0  15500.0         제너럴나인     동일로186길 14  서울특별시 노원구 공릉동
1  14000.0          이안빌라     동일로180길 33  서울특별시 노원구 공릉동
2  22900.0          청운명가     동일로196길 15  서울특별시 노원구 공릉동
3  16000.0  청우컨스빌(684-4)     화랑로 415-19  서울특별시 노원구 공릉동
4  12600.0            혜윰  동일로178길 29-16  서울특별시 노원구 공릉동",15067
1135010500,23,76.96,4,2006,"   deposit building           road           dong
0  17000.0     대건빌라  동일로241가길 17-5  서울특별시 노원구 상계동
1  17000.0     대건빌라  동일로241가길 17-5  서울특별시 노원구 상계동
2  15000.0  밀레니엄하우스  상계로35가길 18-24  서울특별시 노원구 상계동
3   7500.0    창성빌리지   덕릉로130길 31-2  서울특별시 노원구 상계동
4  17000.0      대한빌     동일로237길 40  서울특별시 노원구 상계동",19636
1135010500,11,36.75,1,1998,"   deposit building             road           dong
0  11000.0     동방빌라  한글비석로24가길 72-10  서울특별시 노원구 상계동
1   4000.0  보람빌라17차        상계로35길 52  서울특별시 노원구 상계동
2   8500.0     송원의집     동일로239길 41-7  서울특별시 노원구 상계동
3   7500.0     초산빌라       상계로37가길 25  서울특별시 노원구 상계동
4   7500.0     초산빌라       상계로37가길 25  서울특별시 노원구 상계동",7260
1135010500,14,46.86,3,1996,"   deposit  building           road           dong
0   8500.0      청수빌라  덕릉로126라길 41-5  서울특별시 노원구 상계동
1  10000.0  천우빌라 10차   한글비석로 440-13  서울특별시 노원구 상계동
2   9000.0      강원빌라     상계로35가길 10  서울특별시 노원구 상계동
3   8000.0      강원빌라     상계로35가길 10  서울특별시 노원구 상계동
4  11000.0      신양빌라       상계로33길 8  서울특별시 노원구 상계동",9040
1135010500,8,26.86,5,2011,"   deposit building         road           dong
0   8000.0    수락래미안   동일로239가길 6  서울특별시 노원구 상계동
1   6500.0   송원레지던스  상계로1길 54-12  서울특별시 노원구 상계동
2  10000.0    에스엔타워  동일로242가길 22  서울특별시 노원구 상계동
3  10000.0    에스엔타워  동일로242가길 22  서울특별시 노원구 상계동
4   6000.0    수락래미안   동일로239가길 6  서울특별시 노원구 상계동",9360
1135010600,23,77.2,4,2003,"   deposit      building         road           dong
0  16000.0            전원   중계로16다길 38  서울특별시 노원구 중계동
1  18000.0        토우-미빌라  덕릉로90길 11-1  서울특별시 노원구 중계동
2  20000.0        토우-미빌라  덕릉로90길 11-1  서울특별시 노원구 중계동
3  19000.0  숲속파크빌(90-24)   중계로14바길 40  서울특별시 노원구 중계동
4  21800.0         청운그랑빌    중계로10길 19  서울특별시 노원구 중계동",18495
1135010500,17,56.37,1,1993,"   deposit      building           road           dong
0  10000.0        진명그린빌라      상계로33길 17  서울특별시 노원구 상계동
1  10000.0       타워그린빌라B      상계로35길 41  서울특별시 노원구 상계동
2  13000.0          신흥빌라     상계로37가길 23  서울특별시 노원구 상계동
3   9000.0          연희빌라      상계로31길 10  서울특별시 노원구 상계동
4   7000.0  (52-40, -41)  덕릉로127길 10-30  서울특별시 노원구 상계동",10870
