코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1154510200,20,64.92,3,2002,"   deposit  building          road           dong
0  23000.0  조양그랜드빌나동   시흥대로141길 24  서울특별시 금천구 독산동
1  18000.0    한일빌라5차    시흥대로78길 57  서울특별시 금천구 독산동
2  17000.0   미다하이츠빌라  독산로70라길 41-4  서울특별시 금천구 독산동
3  19300.0    동건그린빌라    독산로58나길 18  서울특별시 금천구 독산동
4  19000.0    동건그린빌라    독산로58나길 18  서울특별시 금천구 독산동",18305.75
1154510300,14,45.86,2,2013,"   deposit       building         road           dong
0  15000.0         다솜A동B동    금하로23가길 8  서울특별시 금천구 시흥동
1  20000.0  샤론인텔리안(847-4)    독산로27길 32  서울특별시 금천구 시흥동
2  18000.0  에스엠파크빌(878-5)    독산로25길 43  서울특별시 금천구 시흥동
3  19800.0          동신골든빌  시흥대로28길 7-8  서울특별시 금천구 시흥동
4  22000.0   금강파크빌(834-0)     독산로18길 8  서울특별시 금천구 시흥동",18305
1154510100,8,25.7,7,2019,"   deposit     building            road           dong
0  23500.0  미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동
1  22000.0    대동리버파크빌A동     두산로9가길 19-9  서울특별시 금천구 가산동
2  23500.0  미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동
3  23500.0  미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동
4  23500.0  미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동",23110
1154510300,16,53.83,5,2016,"   deposit    building         road           dong
0  15000.0        현진타운   독산로1길 24-8  서울특별시 금천구 시흥동
1  27400.0        어반캐슬    독산로24가길 7  서울특별시 금천구 시흥동
2  28800.0       드웰하우스  시흥대로40나길 15  서울특별시 금천구 시흥동
3  14000.0        리더스빌    독산로44가길 8  서울특별시 금천구 시흥동
4  22500.0  다청림(840-7)    독산로21길 40  서울특별시 금천구 시흥동",20592
1154510200,12,39.58,4,2017,"   deposit  building         road           dong
0  17000.0   뜰안채ABC동    독산로72길 70  서울특별시 금천구 독산동
1  17000.0   뜰안채ABC동    독산로72길 70  서울특별시 금천구 독산동
2  27500.0    와이피하우스  시흥대로123길 60  서울특별시 금천구 독산동
3  23000.0      독산첼시  시흥대로142길 31  서울특별시 금천구 독산동
4  30100.0  후암타운101동  시흥대로103길 17  서울특별시 금천구 독산동",22468.66667
1154510300,18,60,3,1980,"   deposit building          road           dong
0  11000.0       시흥  독산로43가길 24-7  서울특별시 금천구 시흥동
1  12000.0      무지개    시흥대로71길 26  서울특별시 금천구 시흥동
2   6000.0     대초연립     독산로35길 61  서울특별시 금천구 시흥동
3  11000.0       시흥  독산로43가길 24-7  서울특별시 금천구 시흥동
4  10000.0     강호주택  시흥대로6길 35-12  서울특별시 금천구 시흥동",10990
1154510100,8,25.83,6,2019,"   deposit   building         road           dong
0  22000.0  대동리버파크빌A동  두산로9가길 19-9  서울특별시 금천구 가산동
1  22000.0  대동리버파크빌B동  두산로9가길 19-3  서울특별시 금천구 가산동
2  22000.0  대동리버파크빌B동  두산로9가길 19-3  서울특별시 금천구 가산동
3  22000.0  대동리버파크빌A동  두산로9가길 19-9  서울특별시 금천구 가산동
4  18000.0      동부에이스    벚꽃로26길 29  서울특별시 금천구 가산동",22000
1154510300,13,43.44,2,2019,"   deposit     building          road           dong
0  25800.0   금강파크빌에이동비동      탑골로3길 45  서울특별시 금천구 시흥동
1  25300.0   금강파크빌에이동비동      탑골로3길 45  서울특별시 금천구 시흥동
2  24500.0        준 그린빌  독산로43가길 44-1  서울특별시 금천구 시흥동
3  17500.0      럭키드림하우스     독산로38길 41  서울특별시 금천구 시흥동
4  26000.0  늘해랑(919-20)     독산로10길 32  서울특별시 금천구 시흥동",25064.56667
1154510300,15,49.84,2,1988,"   deposit building        road           dong
0  13000.0  중앙하이츠빌라  시흥대로36길 45  서울특별시 금천구 시흥동
1  11000.0  중앙하이츠빌라  시흥대로36길 45  서울특별시 금천구 시흥동
2  13000.0  중앙하이츠빌라  시흥대로36길 45  서울특별시 금천구 시흥동
3  15000.0     창명빌라  시흥대로16길 48  서울특별시 금천구 시흥동
4  14500.0   영일빌라5차  시흥대로40길 52  서울특별시 금천구 시흥동",12200.47186
1154510300,15,50.07,2,2014,"   deposit      building          road           dong
0  22000.0  금강파크빌(834-0)      독산로18길 8  서울특별시 금천구 시흥동
1  15000.0        다솜A동B동     금하로23가길 8  서울특별시 금천구 시흥동
2  15000.0        현주타운B동    시흥대로12길 27  서울특별시 금천구 시흥동
3  15000.0         한성빌리지  독산로28가길 15-1  서울특별시 금천구 시흥동
4  22000.0         혜성펠리스       독산로 157  서울특별시 금천구 시흥동",16425
1154510200,16,52.81,5,2010,"   deposit             building          road           dong
0  22000.0                자이하우스     독산로93길 21  서울특별시 금천구 독산동
1  20000.0  힐튼쉐어하우스C동(1006-201)  범안로12길 29-26  서울특별시 금천구 독산동
2  17000.0        대광파크(1069-21)   시흥대로84가길 11  서울특별시 금천구 독산동
3  16000.0                 노블리움     범안로14길 13  서울특별시 금천구 독산동
4  21000.0         H휴먼홈(1055-1)    시흥대로100길 6  서울특별시 금천구 독산동",19470
1154510300,12,39.48,3,1989,"   deposit building     road           dong
0  10000.0     현대빌라  시흥대로 53  서울특별시 금천구 시흥동
1  10000.0     현대빌라  시흥대로 53  서울특별시 금천구 시흥동
2   9000.0     현대빌라  시흥대로 53  서울특별시 금천구 시흥동
3  11000.0     현대빌라  시흥대로 53  서울특별시 금천구 시흥동
4  13000.0     현대빌라  시흥대로 53  서울특별시 금천구 시흥동",10180.93326
1154510300,9,29.7,2,2014,"   deposit building        road           dong
0  13000.0      영은빌     독산로 116  서울특별시 금천구 시흥동
1  13000.0      영은빌     독산로 116  서울특별시 금천구 시흥동
2  13000.0    샛별하우스  독산로24라길 14  서울특별시 금천구 시흥동
3  13000.0     이주빌삼  시흥대로39길 64  서울특별시 금천구 시흥동
4  15500.0  동산골드하우스    독산로33길 4  서울특별시 금천구 시흥동",14234
1154510200,13,43.05,5,2019,"   deposit     building          road           dong
0  32300.0     후암타운101동   시흥대로103길 17  서울특별시 금천구 독산동
1  35800.0        라온하우스        문성로 48  서울특별시 금천구 독산동
2  25200.0          스톤빌     독산로62길 30  서울특별시 금천구 독산동
3  29700.0        명성팰리스       독산로 229  서울특별시 금천구 독산동
4  25900.0  메트로타운A동B동C동  남부순환로120길 35  서울특별시 금천구 독산동",32012.6
1154510300,9,29.8,2,2012,"   deposit building         road           dong
0  13000.0      영은빌      독산로 116  서울특별시 금천구 시흥동
1  13000.0      영은빌      독산로 116  서울특별시 금천구 시흥동
2  13000.0    샛별하우스   독산로24라길 14  서울특별시 금천구 시흥동
3  15500.0  동산골드하우스     독산로33길 4  서울특별시 금천구 시흥동
4  17000.0    로엔하우스  독산로22길 35-7  서울특별시 금천구 시흥동",15351
1154510200,8,26.9,7,2018,"   deposit         building           road           dong
0  23900.0         후암타운101동    시흥대로103길 17  서울특별시 금천구 독산동
1  12500.0          그랑드오피스텔       범안로 1189  서울특별시 금천구 독산동
2  22000.0  보람홈타운2차(973-36)     독산로101길 24  서울특별시 금천구 독산동
3  21000.0   현대힐타운(1006-64)  범안로12가길 31-16  서울특별시 금천구 독산동
4  19500.0   현대힐타운(1006-64)  범안로12가길 31-16  서울특별시 금천구 독산동",21134.5
1154510300,9,29.69,4,2016,"   deposit building        road           dong
0  16000.0    자라하우스  독산로24다길 36  서울특별시 금천구 시흥동
1  18000.0   백운파빌리온  시흥대로41길 82  서울특별시 금천구 시흥동
2  17000.0  동산골드하우스    독산로33길 4  서울특별시 금천구 시흥동
3  21000.0     리베라움  시흥대로50길 18  서울특별시 금천구 시흥동
4  21000.0     리베라움  시흥대로50길 18  서울특별시 금천구 시흥동",16784
1154510100,14,47.35,5,2016,"   deposit  building           road           dong
0  29500.0  (151-45)  시흥대로153길 90-9  서울특별시 금천구 가산동
1  22000.0     가화파크빌      두산로9가길 15  서울특별시 금천구 가산동
2  19900.0    금강파크빌B    두산로3가길 8-14  서울특별시 금천구 가산동
3  23000.0    547-69     서부샛길 582-1  서울특별시 금천구 가산동
4  20500.0     팰리스타운      두산로3가길 20  서울특별시 금천구 가산동",22666
1154510200,9,28.87,5,2019,"   deposit       building         road           dong
0  20400.0            스톤빌    독산로62길 30  서울특별시 금천구 독산동
1  23800.0          제이에스빌    독산로88길 27  서울특별시 금천구 독산동
2  23800.0          제이에스빌    독산로88길 27  서울특별시 금천구 독산동
3  22600.0  도희하우스(973-26)  독산로101길 8-1  서울특별시 금천구 독산동
4  19500.0         메트로하우스    독산로87길 20  서울특별시 금천구 독산동",21551
1154510200,8,24.9,3,2019,"   deposit building         road           dong
0  23900.0    우미휴먼빌   독산로101길 12  서울특별시 금천구 독산동
1  26000.0    라온하우스       문성로 48  서울특별시 금천구 독산동
2  20900.0    도담파크빌  시흥대로134길 46  서울특별시 금천구 독산동
3  20000.0    도담파크빌  시흥대로134길 46  서울특별시 금천구 독산동
4  22300.0    제이에스빌    독산로88길 27  서울특별시 금천구 독산동",22625
1154510200,14,45.97,5,2017,"   deposit  building          road           dong
0  22500.0     미소그린빌  남부순환로128길 51  서울특별시 금천구 독산동
1  32300.0  후암타운101동   시흥대로103길 17  서울특별시 금천구 독산동
2  29700.0     명성팰리스       독산로 229  서울특별시 금천구 독산동
3  20500.0      투팰리스    시흥대로94길 48  서울특별시 금천구 독산동
4  19000.0      투팰리스    시흥대로94길 48  서울특별시 금천구 독산동",24147.66667
1154510200,8,27.41,4,2019,"   deposit building         road           dong
0  25900.0    라온하우스       문성로 48  서울특별시 금천구 독산동
1  21000.0    도담파크빌  시흥대로134길 46  서울특별시 금천구 독산동
2  21800.0    도담파크빌  시흥대로134길 46  서울특별시 금천구 독산동
3  21800.0    제이에스빌    독산로88길 27  서울특별시 금천구 독산동
4  22300.0    제이에스빌    독산로88길 27  서울특별시 금천구 독산동",23919.66667
1154510100,12,39.79,3,2014,"   deposit    building         road           dong
0  16000.0        노블리움  시흥대로149길 48  서울특별시 금천구 가산동
1  23000.0       백경빌리지    벚꽃로26길 18  서울특별시 금천구 가산동
2  18500.0  S-클래스 102동  두산로3길 39-12  서울특별시 금천구 가산동
3  18500.0  S-클래스 102동  두산로3길 39-12  서울특별시 금천구 가산동
4  20500.0       팰리스타운    두산로3가길 20  서울특별시 금천구 가산동",19715.33333
1154510300,20,66,4,2000,"   deposit     building        road           dong
0  14000.0       백운아이닉스    독산로 68-8  서울특별시 금천구 시흥동
1  17000.0      대성하이츠빌라    독산로8길 38  서울특별시 금천구 시흥동
2  15000.0      동부골든빌리지  시흥대로41길 85  서울특별시 금천구 시흥동
3  19000.0         금호타운   독산로29길 48  서울특별시 금천구 시흥동
4  16000.0  한신빌라(3-119)  독산로50길 138  서울특별시 금천구 시흥동",17375
1154510300,5,15.24,2,2011,"   deposit       building          road           dong
0   9000.0            앰씨티    시흥대로54길 46  서울특별시 금천구 시흥동
1  14700.0          열린파크빌     독산로36길 86  서울특별시 금천구 시흥동
2   6000.0  금강파크빌(804-24)     독산로38길 16  서울특별시 금천구 시흥동
3  17000.0          열린파크빌     독산로36길 86  서울특별시 금천구 시흥동
4   8500.0          별이하우스  독산로24라길 18-1  서울특별시 금천구 시흥동",8560
1154510300,13,41.96,1,2002,"   deposit  building        road           dong
0  12000.0    미르빌 B동  독산로41가길 16  서울특별시 금천구 시흥동
1  13000.0  (908-43)    금하로20길 6  서울특별시 금천구 시흥동
2  14000.0      경원주택  독산로44다길 10  서울특별시 금천구 시흥동
3  14000.0     승우리버빌   독산로22길 61  서울특별시 금천구 시흥동
4  14500.0    우리그린빌라  독산로47가길 55  서울특별시 금천구 시흥동",13380.9697
1154510200,8,28.06,5,2016,"   deposit         building         road           dong
0  16500.0  스위트하우스(378-176)   독산로58다길 30  서울특별시 금천구 독산동
1  22000.0            소원하이빌   독산로108길 25  서울특별시 금천구 독산동
2  19000.0            골드파크빌   독산로101길 51  서울특별시 금천구 독산동
3  14700.0           타운캐슬5차  독산로101길 8-8  서울특별시 금천구 독산동
4  21900.0             인화주택    독산로64길 81  서울특별시 금천구 독산동",17545
1154510300,12,39.52,4,2016,"   deposit building          road           dong
0  23500.0     해비치빌  독산로22길 35-14  서울특별시 금천구 시흥동
1  19000.0      엘리제  시흥대로51길 19-3  서울특별시 금천구 시흥동
2  20500.0    서래하우스     독산로44길 18  서울특별시 금천구 시흥동
3  26000.0    프라우드빌    독산로24마길 31  서울특별시 금천구 시흥동
4  26000.0    프라우드빌    독산로24마길 31  서울특별시 금천구 시흥동",20993
1154510200,16,51.56,-1,1991,"   deposit building         road           dong
0  11000.0     정우빌라    독산로58나길 4  서울특별시 금천구 독산동
1   7500.0     인우빌라   독산로58가길 62  서울특별시 금천구 독산동
2   7500.0     인우빌라   독산로58가길 62  서울특별시 금천구 독산동
3  12500.0   (독산빌라)  시흥대로150길 67  서울특별시 금천구 독산동
4   8000.0     에덴빌라   독산로54길 211  서울특별시 금천구 독산동",9855
1154510300,13,42.29,3,2002,"   deposit  building        road           dong
0   8000.0    대림아트빌라    독산로4길 11  서울특별시 금천구 시흥동
1  14500.0    우리그린빌라  독산로47가길 55  서울특별시 금천구 시흥동
2  13000.0   백운 아이닉스   독산로22길 90  서울특별시 금천구 시흥동
3  13000.0  (908-43)    금하로20길 6  서울특별시 금천구 시흥동
4   9900.0    우강빌라B동  독산로50가길 67  서울특별시 금천구 시흥동",12694.33333
1154510200,18,59.06,2,2007,"   deposit       building         road           dong
0  19000.0            예원빌  시흥대로84마길 13  서울특별시 금천구 독산동
1  21000.0         행복타운6차     문성로3길 96  서울특별시 금천구 독산동
2  16500.0       S·M Vill  시흥대로134길 31  서울특별시 금천구 독산동
3  19500.0  월드아트빌(1017-3)  시흥대로120길 30  서울특별시 금천구 독산동
4  21500.0           금탑맨션   시흥대로130길 5  서울특별시 금천구 독산동",20140
1154510300,14,47.63,5,2015,"   deposit   building        road           dong
0  20000.0     베루스 시흥  시흥대로16길 30  서울특별시 금천구 시흥동
1  19000.0       한백아트   독산로45길 15  서울특별시 금천구 시흥동
2  15700.0       신한캐슬   독산로41가길 7  서울특별시 금천구 시흥동
3  17000.0        태성빌   독산로44길 28  서울특별시 금천구 시흥동
4  19000.0  K 휴먼 home      독산로 80  서울특별시 금천구 시흥동",20802.75
1154510300,22,74.18,3,1989,"   deposit  building         road           dong
0  17000.0      미성빌라   시흥대로45길 22  서울특별시 금천구 시흥동
1  24500.0      백운빌라    독산로24길 27  서울특별시 금천구 시흥동
2  15000.0  청기와연립 B동   시흥대로38길 31  서울특별시 금천구 시흥동
3  16000.0      천록연립  시흥대로2길 60-5  서울특별시 금천구 시흥동
4  14000.0      국제빌라   시흥대로18길 49  서울특별시 금천구 시흥동",15845
1154510100,4,14.07,12,2019,"   deposit       building       road           dong
0  13000.0  쏠시티가산(143-49)  가산로 145-1  서울특별시 금천구 가산동
1  10000.0  쏠시티가산(143-49)  가산로 145-1  서울특별시 금천구 가산동
2  13000.0  쏠시티가산(143-49)  가산로 145-1  서울특별시 금천구 가산동
3  13000.0  쏠시티가산(143-49)  가산로 145-1  서울특별시 금천구 가산동
4  13000.0  쏠시티가산(143-49)  가산로 145-1  서울특별시 금천구 가산동",12355.91667
1154510200,5,14.98,-1,1981,"   deposit building         road           dong
0  10000.0       지일   독산로68가길 20  서울특별시 금천구 독산동
1   8500.0       지일   독산로68가길 20  서울특별시 금천구 독산동
2  12500.0   (독산빌라)  시흥대로150길 67  서울특별시 금천구 독산동
3   6000.0     현대빌라      시흥대로 53  서울특별시 금천구 시흥동
4   7000.0     현대빌라      시흥대로 53  서울특별시 금천구 시흥동",6213.5
1154510100,7,23.47,7,2017,"   deposit     building            road           dong
0  19500.0       씨앤에스타워         벚꽃로 316  서울특별시 금천구 가산동
1  23500.0  미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동
2  23500.0  미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동
3  23500.0  미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동
4  23500.0  미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동",16813
1154510300,9,29.09,2,2019,"   deposit building       road           dong
0  23000.0      리안트  독산로16길 26  서울특별시 금천구 시흥동
1  23000.0      리안트  독산로16길 26  서울특별시 금천구 시흥동
2  23000.0      리안트  독산로16길 26  서울특별시 금천구 시흥동
3  21900.0      문정빌  독산로16길 24  서울특별시 금천구 시흥동
4  23000.0      리안트  독산로16길 26  서울특별시 금천구 시흥동",22892
1154510300,20,66.35,3,1983,"   deposit  building          road           dong
0  15000.0  청기와연립 B동    시흥대로38길 31  서울특별시 금천구 시흥동
1  12000.0       무지개    시흥대로71길 26  서울특별시 금천구 시흥동
2  11000.0      천록연립   시흥대로2길 60-5  서울특별시 금천구 시흥동
3  10000.0      강호주택  시흥대로6길 35-12  서울특별시 금천구 시흥동
4  11000.0        시흥  독산로43가길 24-7  서울특별시 금천구 시흥동",12539.33333
1154510200,23,76.92,4,1991,"   deposit building        road           dong
0   9000.0     동진빌라  독산로102길 34  서울특별시 금천구 독산동
1   9000.0     동진빌라  독산로102길 34  서울특별시 금천구 독산동
2  18000.0     대림상가   범안로11길 18  서울특별시 금천구 독산동
3  20000.0  하이랜드빌B동  독산로78다길 25  서울특별시 금천구 독산동
4  19500.0     중앙맨션   독산로78길 24  서울특별시 금천구 독산동",15845
1154510200,15,48.35,3,2016,"   deposit building         road           dong
0  19500.0      유앤미    독산로68길 58  서울특별시 금천구 독산동
1  22500.0    삼성프라임   독산로58다길 22  서울특별시 금천구 독산동
2  22000.0  제이케이모던빌     문성로3길 48  서울특별시 금천구 독산동
3  23000.0    행복연구소  시흥대로143길 17  서울특별시 금천구 독산동
4  20000.0    평강그린빌   독산로108길 54  서울특별시 금천구 독산동",20711.62
1154510100,9,29.7,2,2017,"   deposit    building         road           dong
0  17000.0        다빈치빌     두산로3길 51  서울특별시 금천구 가산동
1  20500.0     세교예지안7차     가산로3가길 8  서울특별시 금천구 가산동
2  20500.0     세교예지안7차     가산로3가길 8  서울특별시 금천구 가산동
3  16000.0       성운쉐르빌    가산로3길 128  서울특별시 금천구 가산동
4  18500.0  S-클래스 102동  두산로3길 39-12  서울특별시 금천구 가산동",17345.45833
1154510200,19,64.09,2,2009,"   deposit       building          road           dong
0  19000.0            예원빌   시흥대로84마길 13  서울특별시 금천구 독산동
1  20000.0          골든위브빌  범안로16길 24-15  서울특별시 금천구 독산동
2  16500.0       S·M Vill   시흥대로134길 31  서울특별시 금천구 독산동
3  28500.0        세움하우스 Ⅲ    독산로108길 61  서울특별시 금천구 독산동
4  18000.0  해피드림빌(378-97)   독산로64길 70-7  서울특별시 금천구 독산동",17700
1154510200,4,12.17,5,2012,"   deposit building        road           dong
0   8000.0     현우빌딩  독산로108길 27  서울특별시 금천구 독산동
1   7000.0       궁명   두산로13길 34  서울특별시 금천구 독산동
2   7000.0       궁명   두산로13길 34  서울특별시 금천구 독산동
3   7000.0       궁명   두산로13길 34  서울특별시 금천구 독산동
4   6500.0      그린힐   독산로108길 9  서울특별시 금천구 독산동",7205
1154510200,8,25.27,4,2012,"   deposit      building           road           dong
0  13000.0      (878-24)     독산로108길 18  서울특별시 금천구 독산동
1  13000.0          타운캐슬      독산로80가길 8  서울특별시 금천구 독산동
2  13000.0       프리미엄캐슬2  범안로12가길 31-11  서울특별시 금천구 독산동
3  13500.0       환호 풀하우스      독산로95길 19  서울특별시 금천구 독산동
4  13000.0  Park View 삼성     독산로101길 26  서울특별시 금천구 독산동",13844
1154510100,9,29.91,2,2017,"   deposit    building         road           dong
0  17000.0        다빈치빌     두산로3길 51  서울특별시 금천구 가산동
1  20500.0     세교예지안7차     가산로3가길 8  서울특별시 금천구 가산동
2  20500.0     세교예지안7차     가산로3가길 8  서울특별시 금천구 가산동
3  18500.0  S-클래스 102동  두산로3길 39-12  서울특별시 금천구 가산동
4  16000.0       성운쉐르빌    가산로3길 128  서울특별시 금천구 가산동",15788.875
1154510300,24,80.27,5,2016,"   deposit   building           road           dong
0  26000.0  시흥동 리츠팰리스     시흥대로26길 49  서울특별시 금천구 시흥동
1  22500.0        아이빌      독산로44길 64  서울특별시 금천구 시흥동
2  20000.0      현진그린빌     시흥대로26길 48  서울특별시 금천구 시흥동
3  22000.0      건우노블빌     시흥대로80길 14  서울특별시 금천구 시흥동
4  15000.0      산들빌라4  시흥대로57길 19-25  서울특별시 금천구 시흥동",22977
1154510300,12,39.48,2,1989,"   deposit building        road           dong
0   7000.0     현대빌라     시흥대로 53  서울특별시 금천구 시흥동
1  11000.0     현대빌라     시흥대로 53  서울특별시 금천구 시흥동
2  10000.0      대 도   시흥대로12길 9  서울특별시 금천구 시흥동
3  14000.0     영일빌라  시흥대로12길 72  서울특별시 금천구 시흥동
4  13000.0     현대빌라     시흥대로 53  서울특별시 금천구 시흥동",9356.266234
1154510300,16,53.54,3,2017,"   deposit     building          road           dong
0  22000.0  이주빌오(492-9)    시흥대로39길 75  서울특별시 금천구 시흥동
1  14000.0         테마빌2      탑골로2길 45  서울특별시 금천구 시흥동
2  18000.0     (873-15)    시흥대로68길 48  서울특별시 금천구 시흥동
3  17000.0        백운우리빌     독산로10길 51  서울특별시 금천구 시흥동
4  20000.0        준 건설A  독산로35길 15-25  서울특별시 금천구 시흥동",18506.68238
1154510300,14,47.07,3,2014,"   deposit     building        road           dong
0  19000.0      세명 더클래스  독산로1길 18-6  서울특별시 금천구 시흥동
1  17000.0         한백아트   독산로45길 15  서울특별시 금천구 시흥동
2  17000.0        백운우리빌   독산로10길 51  서울특별시 금천구 시흥동
3  18000.0     (873-15)  시흥대로68길 48  서울특별시 금천구 시흥동
4  15000.0  그린빌리지(3-12)  독산로50길 168  서울특별시 금천구 시흥동",17716.75
1154510200,14,47.57,3,2017,"   deposit building         road           dong
0  22500.0    삼성프라임   독산로58다길 22  서울특별시 금천구 독산동
1  23000.0    행복연구소  시흥대로143길 17  서울특별시 금천구 독산동
2  19500.0      유앤미    독산로68길 58  서울특별시 금천구 독산동
3  22000.0  제이케이모던빌     문성로3길 48  서울특별시 금천구 독산동
4  29500.0    명성팰리스      독산로 229  서울특별시 금천구 독산동",21593.62
1154510300,9,29.94,3,2018,"   deposit building         road           dong
0  20500.0    세종팰리스     독산로10길 4  서울특별시 금천구 시흥동
1  22000.0  (828-4)  금하로23가길 4-2  서울특별시 금천구 시흥동
2  18000.0  (828-4)  금하로23가길 4-2  서울특별시 금천구 시흥동
3  22000.0  (828-4)  금하로23가길 4-2  서울특별시 금천구 시흥동
4  19800.0    드웰하우스  시흥대로40나길 15  서울특별시 금천구 시흥동",20741.16667
1154510200,8,26.55,4,2018,"   deposit building          road           dong
0  19000.0    팰리스타운  독산로101길 38-1  서울특별시 금천구 독산동
1  21800.0    도담파크빌   시흥대로134길 46  서울특별시 금천구 독산동
2  21000.0    도담파크빌   시흥대로134길 46  서울특별시 금천구 독산동
3  25900.0    라온하우스        문성로 48  서울특별시 금천구 독산동
4  17700.0    문정아트빌   시흥대로84다길 38  서울특별시 금천구 독산동",20755.66667
1154510200,9,28.79,2,2016,"   deposit       building           road           dong
0  17300.0    모아빌(164-33)  시흥대로134길 37-3  서울특별시 금천구 독산동
1  21000.0  자이칸타빌(148-44)    시흥대로149길 65  서울특별시 금천구 독산동
2  19900.0  자이칸타빌(148-44)    시흥대로149길 65  서울특별시 금천구 독산동
3  19500.0  정우하이츠(181-93)    독산로82길 22-5  서울특별시 금천구 독산동
4  13000.0          문정아트빌    시흥대로84다길 38  서울특별시 금천구 독산동",17211.5
1154510300,18,57.9,-1,1994,"   deposit building        road           dong
0  14000.0     홍익빌라  시흥대로36길 40  서울특별시 금천구 시흥동
1  20000.0     현대빌라     시흥대로 53  서울특별시 금천구 시흥동
2  12000.0  오성빌라 라동  독산로43가길 17  서울특별시 금천구 시흥동
3  16000.0  중앙하이츠빌라  시흥대로36길 45  서울특별시 금천구 시흥동
4  14000.0  중앙하이츠빌라  시흥대로36길 45  서울특별시 금천구 시흥동",12085
1154510300,15,48.3,2,2014,"   deposit      building         road           dong
0  15000.0        다솜A동B동    금하로23가길 8  서울특별시 금천구 시흥동
1  22000.0  금강파크빌(834-0)     독산로18길 8  서울특별시 금천구 시흥동
2  15000.0        현주타운B동   시흥대로12길 27  서울특별시 금천구 시흥동
3  19800.0         동신골든빌  시흥대로28길 7-8  서울특별시 금천구 시흥동
4  22000.0         혜성펠리스      독산로 157  서울특별시 금천구 시흥동",16987
1154510200,9,29.58,6,2016,"   deposit        building           road           dong
0  20800.0  현대힐타운(1006-64)  범안로12가길 31-16  서울특별시 금천구 독산동
1  18000.0         로얄파크뷰2차      독산로 251-1  서울특별시 금천구 독산동
2  23500.0            엠에스빌  시흥대로150길 11-9  서울특별시 금천구 독산동
3  22000.0            엠에스빌  시흥대로150길 11-9  서울특별시 금천구 독산동
4  18000.0           팰리스타운   독산로101길 38-1  서울특별시 금천구 독산동",20266
1154510300,10,34.56,2,2007,"   deposit       building        road           dong
0  13000.0       (908-43)    금하로20길 6  서울특별시 금천구 시흥동
1  14500.0       (985-18)  시흥대로 133-4  서울특별시 금천구 시흥동
2  14500.0         우리그린빌라  독산로47가길 55  서울특별시 금천구 시흥동
3  18000.0  에스엠파크빌(878-5)   독산로25길 43  서울특별시 금천구 시흥동
4  12000.0         미르빌 B동  독산로41가길 16  서울특별시 금천구 시흥동",14449
1154510200,8,27.27,2,2019,"   deposit building    road           dong
0  24000.0    라온하우스  문성로 48  서울특별시 금천구 독산동
1  24000.0    라온하우스  문성로 48  서울특별시 금천구 독산동
2   2550.0    라온하우스  문성로 48  서울특별시 금천구 독산동
3  25900.0    라온하우스  문성로 48  서울특별시 금천구 독산동
4  25900.0    라온하우스  문성로 48  서울특별시 금천구 독산동",21964
1154510100,9,29.95,8,2019,"   deposit      building            road           dong
0  23500.0   미라벨101동102동  남부순환로108길 20-1  서울특별시 금천구 가산동
1  25000.0        리베라움2차  남부순환로108길 10-1  서울특별시 금천구 가산동
2  21000.0           예다지    가산로3길 134-10  서울특별시 금천구 가산동
3  23000.0  더네스트(238-25)      두산로3길 39-8  서울특별시 금천구 가산동
4  21000.0  몽삐에뜨(547-56)      서부샛길 582-8  서울특별시 금천구 가산동",24165.1
1154510300,6,21.44,2,2001,"   deposit  building          road           dong
0   5000.0        송이  시흥대로36길 29-1  서울특별시 금천구 시흥동
1   5500.0  (985-18)    시흥대로 133-4  서울특별시 금천구 시흥동
2  14500.0  (985-18)    시흥대로 133-4  서울특별시 금천구 시흥동
3   5000.0  (860-27)     독산로41길 10  서울특별시 금천구 시흥동
4   7000.0      다원빌라     독산로44길 41  서울특별시 금천구 시흥동",7283
1154510200,11,36.7,5,2015,"   deposit       building           road           dong
0  21000.0          에이엔캐슬     시흥대로101길 8  서울특별시 금천구 독산동
1  21000.0        아크로빌101    시흥대로88가길 27  서울특별시 금천구 독산동
2  23500.0   대광파크(991-27)      독산로86길 23  서울특별시 금천구 독산동
3  21000.0            한신빌      독산로58길 34  서울특별시 금천구 독산동
4  15000.0  정우센스빌(1065-6)  시흥대로88가길 7-11  서울특별시 금천구 독산동",21085
1154510300,9,29.93,3,2017,"   deposit building        road           dong
0  20000.0     리베라움  시흥대로50길 18  서울특별시 금천구 시흥동
1  20500.0    덕산하우징  시흥대로59길 40  서울특별시 금천구 시흥동
2  15000.0  첼시하우스5차   금하로23길 49  서울특별시 금천구 시흥동
3  20500.0    세종팰리스    독산로10길 4  서울특별시 금천구 시흥동
4  17500.0  행복이가득한집  독산로45가길 18  서울특별시 금천구 시흥동",19856
